Feature ID,240426_NDVI,240426_NDRE,240426_GNDVI,240426_RVI,240426_CVI,240426_NGRDI,240426_GLI,240426_VARI,240426_BI,240426_CI,240426_RI,240426_CIRE,240426_GI,240426_TVI,240426_CIG
60,0.85869694,0.40747225,0.7573809,13.15398,3.9886377,0.28977323,0.36392227,0.38451055,0.040201344,-0.28977323,6.088661,1.3753693,0.5506602,12.437265,-0.86194277
60,0.8579274,0.414954,0.7552788,13.077303,3.9339678,0.29159388,0.36348903,0.38814256,0.041160088,-0.29159388,5.894278,1.4185345,0.5484743,12.601076,-0.86057985
60,0.8649575,0.41098803,0.7459536,13.810146,3.4201195,0.33542806,0.40253928,0.43937916,0.042907532,-0.33542806,4.558703,1.3955166,0.49764714,12.761173,-0.8544942
60,0.8691906,0.39496782,0.7487201,14.289421,3.3893023,0.34497076,0.4008146,0.45860606,0.04073091,-0.34497076,4.580097,1.3056095,0.48702115,12.344475,-0.8563064
60,0.8554847,0.38210198,0.7421281,12.8393755,3.5547414,0.3104638,0.3739663,0.4152424,0.03916538,-0.3104638,5.6483145,1.2367802,0.5261772,11.285217,-0.8519788
60,0.86412805,0.40997985,0.75277185,13.719749,3.6636043,0.31860813,0.3872349,0.42019185,0.043977275,-0.31860813,4.832955,1.3897147,0.5167508,13.4587555,-0.85895014
60,0.8743138,0.42729124,0.7585372,14.912642,3.5567071,0.34375414,0.40986136,0.44896722,0.043162692,-0.34375414,4.3482895,1.4921765,0.4883675,13.784521,-0.8626911
60,0.8655479,0.41057926,0.76198626,13.875176,3.9496872,0.30417714,0.37907892,0.3998572,0.042115837,-0.30417714,5.4169846,1.3931618,0.533534,13.458658,-0.8649174
60,0.8612077,0.40675908,0.75426465,13.410022,3.800365,0.30518416,0.37598616,0.4039483,0.042818256,-0.30518416,5.3019114,1.3713117,0.5323508,13.125305,-0.85992116
60,0.86516297,0.41476086,0.7512113,13.832713,3.581858,0.32550177,0.38408145,0.43551296,0.04314278,-0.32550177,4.761903,1.4174066,0.50886256,13.135357,-0.85793334
60,0.869591,0.41854027,0.7519222,14.336362,3.4786828,0.3399503,0.39539546,0.45360342,0.04395363,-0.3399503,4.351511,1.4396193,0.49259266,13.521059,-0.85839677
60,0.86402726,0.41961884,0.75820065,13.708839,3.8567877,0.30683848,0.37096643,0.41077718,0.041757714,-0.30683848,5.392682,1.4460113,0.530411,13.086969,-0.86247337
60,0.8450517,0.4082593,0.74708134,11.907529,4.007218,0.26573434,0.34464747,0.3541987,0.04159149,-0.26573434,6.6144056,1.379859,0.5801104,12.022852,-0.8552336
60,0.83513945,0.39516115,0.7383965,11.13146,3.9669657,0.25237098,0.33644342,0.33559942,0.04219274,-0.25237098,6.9557395,1.3066659,0.59697086,11.569084,-0.8495145
60,0.83439916,0.39409307,0.7313379,11.077237,3.749032,0.26441434,0.34785673,0.3497442,0.045161493,-0.26441434,6.1306224,1.300837,0.58176,12.022217,-0.84482396
60,0.8417726,0.39481962,0.74291307,11.640041,3.9485464,0.26388153,0.35103464,0.34677556,0.043825764,-0.26388153,6.3337994,1.3047998,0.5824268,12.381308,-0.8524959
60,0.855363,0.4125617,0.7587397,12.827716,4.1426883,0.27527815,0.36154062,0.3601457,0.04141816,-0.27527815,6.341595,1.404613,0.56828535,12.812426,-0.86282206
60,0.86507535,0.4057995,0.7599806,13.82309,3.8897169,0.30679268,0.38217443,0.40236512,0.04104926,-0.30679268,5.4869833,1.3658671,0.53046465,12.990488,-0.86362386
60,0.8704831,0.4149335,0.7540263,14.441998,3.5210135,0.33889878,0.40540677,0.4435295,0.042613894,-0.33889878,4.5118027,1.4184151,0.49376488,13.2519,-0.85976624
60,0.8809753,0.4238783,0.7613018,15.803235,3.445273,0.36340454,0.4220986,0.47550616,0.042938493,-0.36340454,3.9622452,1.471489,0.46691605,14.038933,-0.8644763
60,0.8830736,0.41699985,0.75547874,16.104776,3.200394,0.3833326,0.42638183,0.50973207,0.042727277,-0.3833326,3.6007085,1.430531,0.44578388,13.641321,-0.86070967
60,0.86004966,0.4108811,0.75093836,13.290785,3.718584,0.30808845,0.37041903,0.413536,0.042076867,-0.30808845,5.319091,1.3949003,0.5289486,12.687532,-0.85775536
60,0.8729469,0.42703536,0.7623247,14.741446,3.7296133,0.33067828,0.39423975,0.43710664,0.040767677,-0.33067828,4.912115,1.4906168,0.50299287,13.216032,-0.8651354
60,0.872989,0.42324153,0.76328707,14.746672,3.7627738,0.32878488,0.38892,0.43780488,0.041106734,-0.32878488,4.917403,1.4676559,0.5051345,13.385487,-0.8657547
60,0.87187916,0.420857,0.765234,14.610255,3.8696911,0.32043988,0.3943907,0.41817108,0.041279905,-0.32043988,5.1025386,1.4533787,0.51464677,13.535715,-0.8670057
60,0.87103444,0.42402586,0.76017725,14.508012,3.7129955,0.32811606,0.39412147,0.43244344,0.04143444,-0.32811606,4.894657,1.4723783,0.5058925,13.258942,-0.8637508
60,0.8714803,0.41843507,0.7604477,14.561807,3.7087731,0.32919508,0.38719636,0.43997025,0.04113635,-0.32919508,4.9039135,1.438997,0.50467,13.189585,-0.86392534
60,0.8655285,0.4199114,0.75734854,13.873045,3.780751,0.3140266,0.3768322,0.41968396,0.04079307,-0.3140266,5.3289056,1.4477491,0.52203923,12.769415,-0.8619218
60,0.84883523,0.4022725,0.75646317,12.230594,4.2530584,0.25810355,0.33954006,0.34384435,0.039477,-0.25810355,7.2309875,1.3460064,0.58969426,11.950039,-0.86134815
60,0.8357176,0.40374663,0.7446419,11.174158,4.1773252,0.24113908,0.33449653,0.3170865,0.041121695,-0.24113908,7.534687,1.3542788,0.61142296,11.574598,-0.8536329
60,0.82199657,0.39478344,0.7233063,10.235742,3.789718,0.24341264,0.33468735,0.3209219,0.04562869,-0.24341264,6.716353,1.3046021,0.60847646,11.528343,-0.83944017
60,0.82580113,0.37981546,0.7218877,10.481128,3.657304,0.25729784,0.3454362,0.33869812,0.048110463,-0.25729784,5.9565544,1.2248466,0.59071296,12.164581,-0.83848405
60,0.83523333,0.3933434,0.7382054,11.138381,3.9578424,0.2530553,0.34090573,0.33404037,0.04682535,-0.2530553,6.2468853,1.2967579,0.5960987,12.831556,-0.84938794
60,0.8610123,0.40658954,0.75912344,13.389754,3.9831898,0.29414856,0.37184408,0.38686144,0.043138236,-0.29414856,5.5543265,1.3703485,0.54541767,13.503145,-0.86307013
60,0.876695,0.41868398,0.76831913,15.219936,3.827617,0.33201477,0.39787745,0.43672377,0.041327886,-0.33201477,4.8136063,1.4404695,0.5014848,13.860748,-0.8689825
60,0.88586557,0.43624184,0.7729459,16.523203,3.6901007,0.3581639,0.4174405,0.4695871,0.040724486,-0.3581639,4.2888894,1.5476205,0.47257635,14.181068,-0.87193406
60,0.88905585,0.42133296,0.7602926,17.027092,3.167134,0.39734706,0.4370841,0.52700233,0.04283087,-0.39734706,3.3442402,1.456219,0.43128365,14.112951,-0.86382526
60,0.8279803,0.38967216,0.727988,10.626572,3.7976263,0.2517172,0.3334846,0.33629748,0.044071343,-0.2517172,6.6803155,1.2769275,0.59780496,11.453764,-0.84258455
60,0.85019726,0.40246466,0.74346125,12.350886,3.7395601,0.29011327,0.36844674,0.38195828,0.042809345,-0.29011327,5.708261,1.3470824,0.5502515,12.297419,-0.85285664
60,0.86047167,0.41445133,0.7534316,13.334001,3.7926464,0.30435595,0.37342384,0.4043224,0.041576643,-0.30435595,5.482434,1.4155998,0.53332376,12.682499,-0.85937953
60,0.8654011,0.42494026,0.75273323,13.858961,3.6255124,0.323216,0.38518107,0.43033695,0.041761883,-0.323216,4.9751315,1.4778993,0.51146907,12.805584,-0.85892504
60,0.8751887,0.4246117,0.76044816,15.024183,3.5946498,0.3430574,0.39844078,0.45696136,0.041560225,-0.3430574,4.531621,1.4759135,0.48913965,13.408255,-0.86392564
60,0.8774475,0.42909622,0.7669212,15.319526,3.751315,0.33793142,0.3989404,0.44688848,0.041150432,-0.33793142,4.6947355,1.5032172,0.4948449,13.729826,-0.86808765
60,0.86784375,0.43406254,0.7671266,14.133603,4.0742016,0.3013194,0.37475452,0.39778477,0.04082025,-0.3013194,5.667628,1.5339592,0.5369017,13.403721,-0.86821914
60,0.86500955,0.42811438,0.75629306,13.815855,3.759069,0.3143917,0.38632745,0.4131434,0.04204772,-0.3143917,5.160632,1.4972029,0.52161646,13.089161,-0.8612379
60,0.86653167,0.41456696,0.7533106,13.984833,3.6120973,0.32606718,0.3954268,0.4276608,0.041985184,-0.32606718,4.879563,1.4162745,0.5082192,12.931078,-0.8593008
60,0.85894585,0.41795203,0.7537123,13.178949,3.8472514,0.2984484,0.37783486,0.39040536,0.041926067,-0.2984484,5.5961475,1.4361427,0.5402999,12.7712555,-0.8595621
60,0.8468753,0.41094103,0.7341338,12.061251,3.5273345,0.29803702,0.37478256,0.39181057,0.046083886,-0.29803702,5.1014934,1.3952458,0.5407881,12.663652,-0.8466865
60,0.83034974,0.38349217,0.725898,10.7889595,3.674738,0.2629365,0.35185084,0.34460294,0.049157348,-0.2629365,5.6727443,1.2440789,0.5836109,12.720583,-0.84118295
60,0.8319879,0.38311455,0.72543925,10.903906,3.6219327,0.26876143,0.3538546,0.35359356,0.04982134,-0.26876143,5.4413595,1.2420928,0.5763405,12.903381,-0.8408749
60,0.84860617,0.39081576,0.7428176,12.210576,3.7608445,0.28619304,0.36109164,0.37999314,0.046916798,-0.28619304,5.308961,1.2830791,0.5549765,13.405119,-0.852433
60,0.86170214,0.40620053,0.7576779,13.461543,3.9083908,0.29968894,0.3697977,0.3984122,0.043356776,-0.29968894,5.3787684,1.3681402,0.53882974,13.502123,-0.8621352
60,0.87368774,0.4254711,0.7639832,14.833774,3.7657495,0.32992128,0.3988291,0.43212667,0.041759647,-0.32992128,4.8134117,1.4811127,0.50384843,13.657703,-0.86620235
60,0.8375399,0.3913036,0.7259486,11.310711,3.5067236,0.28467956,0.3566209,0.38038453,0.045851987,-0.28467956,5.4724283,1.2857103,0.5568085,12.005917,-0.8412169
60,0.8481053,0.3950933,0.7411248,12.167021,3.7178745,0.2880094,0.35436314,0.3881581,0.043820586,-0.2880094,5.634006,1.3062949,0.5527837,12.421785,-0.8513173
60,0.8533507,0.4003927,0.7471805,12.6379795,3.7789998,0.2929698,0.3666073,0.3884244,0.042542767,-0.2929698,5.6645613,1.3355167,0.54682654,12.480671,-0.8552986
60,0.85233986,0.40819585,0.7477099,12.544613,3.825437,0.2884774,0.3613702,0.3839576,0.042400416,-0.2884774,5.80945,1.3794966,0.5522197,12.445482,-0.8556453
60,0.8554625,0.41619927,0.7484478,12.8372345,3.7633734,0.29748535,0.3702302,0.3940612,0.042902745,-0.29748535,5.494549,1.4258263,0.5414432,12.699806,-0.8561282
60,0.8665564,0.42072067,0.7610699,13.987601,3.8839025,0.30980775,0.37707764,0.4116481,0.041436654,-0.30980775,5.355922,1.4525659,0.52694166,13.210964,-0.8643267
60,0.86841947,0.42900336,0.76173216,14.199814,3.8500476,0.3151795,0.38536337,0.41530457,0.04118286,-0.3151795,5.2486496,1.5026476,0.520705,13.211821,-0.8647536
60,0.86689526,0.42417312,0.75393146,14.025755,3.6223185,0.32608864,0.38889724,0.43277213,0.041524507,-0.32608864,4.933174,1.4732661,0.5081948,12.832157,-0.85970455
60,0.8737222,0.42312926,0.76439476,14.838087,3.7795832,0.32916892,0.39382222,0.43462923,0.04120042,-0.32916892,4.89692,1.4669812,0.50469965,13.500994,-0.8664669
60,0.87138253,0.4230493,0.76142013,14.5499935,3.7462366,0.32677165,0.39721924,0.42758536,0.04219311,-0.32677165,4.8386617,1.4665008,0.5074184,13.585875,-0.8645525
60,0.86626565,0.4155166,0.75049067,13.955029,3.5270808,0.33090335,0.40031663,0.4327847,0.045079473,-0.33090335,4.437337,1.4218252,0.5027387,13.706001,-0.85746324
60,0.85014075,0.40026814,0.7380504,12.345853,3.5658917,0.30087054,0.37367508,0.39774808,0.048009615,-0.30087054,4.8295007,1.3348236,0.537432,13.480412,-0.84928536
60,0.8361477,0.38715145,0.72467035,11.206117,3.5014753,0.2828883,0.35550585,0.37789547,0.050340503,-0.2828883,5.028131,1.263449,0.5589822,13.084791,-0.8403581
