NDVI,EVI,name,imageId
0.24880000000000002,0.1277,daegu,2014_01_17
0.21000000000000002,0.0981,suwon,2014_01_17
0.2868,0.1841,miryang,2014_01_17
0.20140000000000002,0.0994,jinju,2014_01_17
0.1867,0.10110000000000001,jeonju,2014_02_02
0.2777,0.1636,naju,2014_02_02
0.3049,0.1656,daegu,2014_02_02
0.20600000000000002,0.1047,suwon,2014_02_02
0.2932,0.1694,miryang,2014_02_02
0.22690000000000002,0.12090000000000001,jinju,2014_02_02
0.1825,0.1076,jeonju,2014_02_18
0.2624,0.1757,naju,2014_02_18
0.2933,0.1603,daegu,2014_02_18
0.20070000000000002,0.11950000000000001,suwon,2014_02_18
0.3022,0.1787,miryang,2014_02_18
0.2321,0.13570000000000002,jinju,2014_02_18
0.1912,0.10890000000000001,jeonju,2014_03_06
0.29560000000000003,0.184,naju,2014_03_06
0.2659,0.1411,daegu,2014_03_06
0.20120000000000002,0.10890000000000001,suwon,2014_03_06
0.2878,0.183,miryang,2014_03_06
0.2006,0.1072,jinju,2014_03_06
0.2209,0.1341,jeonju,2014_03_22
0.30610000000000004,0.2165,naju,2014_03_22
0.4545,0.2921,daegu,2014_03_22
0.184,0.1136,suwon,2014_03_22
0.4284,0.2847,miryang,2014_03_22
0.2733,0.1688,jinju,2014_03_22
0.25,0.1778,jeonju,2014_04_07
0.3773,0.2644,naju,2014_04_07
0.463,0.2854,daegu,2014_04_07
0.20090000000000002,0.1253,suwon,2014_04_07
0.383,0.2336,miryang,2014_04_07
0.2165,0.14930000000000002,jinju,2014_04_07
0.2753,0.1835,jeonju,2014_04_23
0.42560000000000003,0.3462,naju,2014_04_23
0.4707,0.3085,daegu,2014_04_23
0.23440000000000003,0.14100000000000001,suwon,2014_04_23
0.33240000000000003,0.2049,miryang,2014_04_23
0.3089,0.1981,jinju,2014_04_23
0.32380000000000003,0.2346,jeonju,2014_05_09
0.43560000000000004,0.3106,naju,2014_05_09
0.5749000000000001,0.3829,daegu,2014_05_09
0.2796,0.16620000000000001,suwon,2014_05_09
0.3819,0.2414,miryang,2014_05_09
0.34290000000000004,0.2162,jinju,2014_05_09
0.3587,0.25220000000000004,jeonju,2014_05_25
0.35250000000000004,0.2556,naju,2014_05_25
0.5493,0.3517,daegu,2014_05_25
0.2275,0.1296,suwon,2014_05_25
0.3144,0.19920000000000002,miryang,2014_05_25
0.24450000000000002,0.1459,jinju,2014_05_25
0.4057,0.3018,jeonju,2014_06_10
0.341,0.2661,naju,2014_06_10
0.35800000000000004,0.24300000000000002,daegu,2014_06_10
0.2979,0.1718,suwon,2014_06_10
0.43010000000000004,0.2806,miryang,2014_06_10
0.3103,0.16040000000000001,jinju,2014_06_10
0.41700000000000004,0.33230000000000004,jeonju,2014_06_26
0.20550000000000002,0.20850000000000002,naju,2014_06_26
0.6795,0.5251,daegu,2014_06_26
0.516,0.3689,suwon,2014_06_26
0.48450000000000004,0.32830000000000004,miryang,2014_06_26
0.4499,0.31880000000000003,jinju,2014_06_26
0.44320000000000004,0.3007,jeonju,2014_07_12
0.5807,0.3724,naju,2014_07_12
0.7564000000000001,0.5565,daegu,2014_07_12
0.531,0.3064,suwon,2014_07_12
0.6322,0.4425,miryang,2014_07_12
0.45470000000000005,0.327,jinju,2014_07_12
0.4974,0.3337,jeonju,2014_07_28
0.6822,0.5505,naju,2014_07_28
0.7511,0.4874,daegu,2014_07_28
0.6126,0.4103,suwon,2014_07_28
0.6842,0.48210000000000003,miryang,2014_07_28
0.5575,0.4068,jinju,2014_07_28
0.42400000000000004,0.37010000000000004,jeonju,2014_08_13
0.4928,0.3522,naju,2014_08_13
0.6416000000000001,0.5032,daegu,2014_08_13
0.5836,0.4169,suwon,2014_08_13
0.7108,0.5489,miryang,2014_08_13
0.5225000000000001,0.32280000000000003,jinju,2014_08_13
0.48410000000000003,0.3436,jeonju,2014_08_29
0.6342,0.4596,naju,2014_08_29
0.6552,0.40740000000000004,daegu,2014_08_29
0.5557,0.3578,suwon,2014_08_29
0.6812,0.36960000000000004,miryang,2014_08_29
0.3261,0.17550000000000002,jinju,2014_08_29
0.27040000000000003,0.1734,jeonju,2014_09_14
0.5562,0.36910000000000004,naju,2014_09_14
0.6816,0.4354,daegu,2014_09_14
0.5368,0.31670000000000004,suwon,2014_09_14
0.6052000000000001,0.3946,miryang,2014_09_14
0.3423,0.20800000000000002,jinju,2014_09_14
0.406,0.2371,jeonju,2014_09_30
0.48810000000000003,0.3178,naju,2014_09_30
0.6473,0.3931,daegu,2014_09_30
0.5047,0.3257,suwon,2014_09_30
0.511,0.3254,miryang,2014_09_30
0.30560000000000004,0.17120000000000002,jinju,2014_09_30
0.22790000000000002,0.12560000000000002,jeonju,2014_10_16
0.4017,0.23600000000000002,naju,2014_10_16
0.6367,0.4055,daegu,2014_10_16
0.3377,0.18680000000000002,suwon,2014_10_16
0.4767,0.3115,miryang,2014_10_16
0.3109,0.1922,jinju,2014_10_16
0.2597,0.1384,jeonju,2014_11_01
0.3371,0.20670000000000002,naju,2014_11_01
0.4601,0.25520000000000004,daegu,2014_11_01
0.2733,0.154,suwon,2014_11_01
0.28,0.1694,miryang,2014_11_01
0.2564,0.1326,jinju,2014_11_01
0.2354,0.1169,jeonju,2014_11_17
0.34590000000000004,0.2179,naju,2014_11_17
0.27640000000000003,0.1403,daegu,2014_11_17
0.1966,0.1109,suwon,2014_11_17
0.31620000000000004,0.16110000000000002,miryang,2014_11_17
0.2097,0.1179,jinju,2014_11_17
0.039,0.041800000000000004,jeonju,2014_12_03
0.2926,0.1509,naju,2014_12_03
0.2036,0.10160000000000001,daegu,2014_12_03
0.18660000000000002,0.0995,suwon,2014_12_03
0.308,0.1653,miryang,2014_12_03
0.2177,0.10310000000000001,jinju,2014_12_03
0.2199,0.1037,jeonju,2014_12_19
0.3019,0.1549,naju,2014_12_19
0.3478,0.1494,daegu,2014_12_19
0.20420000000000002,0.10990000000000001,suwon,2014_12_19
0.2712,0.1593,miryang,2014_12_19
0.2127,0.1095,jinju,2014_12_19
0.1762,0.0596,jeonju,2015_01_01
0.3019,0.1549,naju,2015_01_01
0.3367,0.162,daegu,2015_01_01
0.19190000000000002,0.10210000000000001,suwon,2015_01_01
0.3019,0.14930000000000002,miryang,2015_01_01
0.19590000000000002,0.0969,jinju,2015_01_01
0.17320000000000002,0.0781,jeonju,2015_01_17
0.2482,0.12840000000000001,naju,2015_01_17
0.2852,0.1303,daegu,2015_01_17
0.22,0.1178,suwon,2015_01_17
0.22990000000000002,0.1121,miryang,2015_01_17
0.21050000000000002,0.1121,jinju,2015_01_17
0.2069,0.10360000000000001,jeonju,2015_02_02
0.2626,0.13470000000000001,naju,2015_02_02
0.2771,0.1542,daegu,2015_02_02
0.2074,0.13,suwon,2015_02_02
0.23520000000000002,0.11560000000000001,miryang,2015_02_02
0.2109,0.1135,jinju,2015_02_02
0.1502,0.09040000000000001,jeonju,2015_02_18
0.28090000000000004,0.1519,naju,2015_02_18
0.34840000000000004,0.1758,daegu,2015_02_18
0.20350000000000001,0.1218,suwon,2015_02_18
0.24680000000000002,0.12560000000000002,miryang,2015_02_18
0.21980000000000002,0.10990000000000001,jinju,2015_02_18
0.15180000000000002,0.0878,jeonju,2015_03_06
0.2619,0.14930000000000002,naju,2015_03_06
0.2485,0.1411,daegu,2015_03_06
0.2043,0.10930000000000001,suwon,2015_03_06
0.24100000000000002,0.1563,miryang,2015_03_06
0.2011,0.11660000000000001,jinju,2015_03_06
0.1351,0.07590000000000001,jeonju,2015_03_22
0.2761,0.20350000000000001,naju,2015_03_22
0.3542,0.2112,daegu,2015_03_22
0.20770000000000002,0.1254,suwon,2015_03_22
0.3654,0.2354,miryang,2015_03_22
0.2534,0.14200000000000002,jinju,2015_03_22
0.3128,0.17450000000000002,jeonju,2015_04_07
0.438,0.2735,naju,2015_04_07
0.39590000000000003,0.2798,daegu,2015_04_07
0.2907,0.15330000000000002,suwon,2015_04_07
0.37820000000000004,0.25170000000000003,miryang,2015_04_07
0.28450000000000003,0.1487,jinju,2015_04_07
0.24000000000000002,0.1681,jeonju,2015_04_23
0.393,0.2924,naju,2015_04_23
0.5399,0.3638,daegu,2015_04_23
0.2795,0.1564,suwon,2015_04_23
0.27290000000000003,0.16970000000000002,miryang,2015_04_23
0.2634,0.15,jinju,2015_04_23
0.3572,0.2545,jeonju,2015_05_09
0.4056,0.32270000000000004,naju,2015_05_09
0.5295,0.3471,daegu,2015_05_09
0.2164,0.11460000000000001,suwon,2015_05_09
0.3069,0.2134,miryang,2015_05_09
0.2903,0.1953,jinju,2015_05_09
0.3917,0.2506,jeonju,2015_05_25
0.42810000000000004,0.3062,naju,2015_05_25
0.4219,0.2513,daegu,2015_05_25
0.32530000000000003,0.1612,suwon,2015_05_25
0.324,0.2139,miryang,2015_05_25
0.271,0.16770000000000002,jinju,2015_05_25
0.2931,0.2192,jeonju,2015_06_10
0.4475,0.3385,naju,2015_06_10
0.502,0.33140000000000003,daegu,2015_06_10
0.3446,0.2146,suwon,2015_06_10
0.369,0.2212,miryang,2015_06_10
0.32530000000000003,0.2162,jinju,2015_06_10
0.47940000000000005,0.3044,jeonju,2015_06_26
0.4682,0.33630000000000004,naju,2015_06_26
0.6422,0.3915,daegu,2015_06_26
0.4137,0.23850000000000002,suwon,2015_06_26
0.46380000000000005,0.2876,miryang,2015_06_26
0.4384,0.2886,jinju,2015_06_26
0.26080000000000003,0.1598,jeonju,2015_07_12
0.5883,0.387,naju,2015_07_12
0.765,0.47640000000000005,daegu,2015_07_12
0.4646,0.221,suwon,2015_07_12
0.5913,0.3543,miryang,2015_07_12
0.5492,0.3665,jinju,2015_07_12
0.5986,0.3498,jeonju,2015_07_28
0.7572,0.5729000000000001,naju,2015_07_28
0.6716000000000001,0.4713,daegu,2015_07_28
0.22990000000000002,0.18030000000000002,suwon,2015_07_28
0.6546000000000001,0.4732,miryang,2015_07_28
0.5341,0.3546,jinju,2015_07_28
0.5578000000000001,0.4655,jeonju,2015_08_13
0.6499,0.4269,naju,2015_08_13
0.8289000000000001,0.5931000000000001,daegu,2015_08_13
0.7127,0.508,suwon,2015_08_13
0.6938000000000001,0.48950000000000005,miryang,2015_08_13
0.5673,0.4484,jinju,2015_08_13
0.5976,0.4545,jeonju,2015_08_29
0.7297,0.5244,naju,2015_08_29
0.7337,0.4312,daegu,2015_08_29
0.5503,0.3164,suwon,2015_08_29
0.6841,0.4822,miryang,2015_08_29
0.5642,0.45120000000000005,jinju,2015_08_29
0.4244,0.2548,jeonju,2015_09_14
0.5562,0.44010000000000005,naju,2015_09_14
0.7178,0.46230000000000004,daegu,2015_09_14
0.5622,0.3972,suwon,2015_09_14
0.5474,0.34900000000000003,miryang,2015_09_14
0.5009,0.3703,jinju,2015_09_14
0.32780000000000004,0.1952,jeonju,2015_09_30
0.4566,0.31220000000000003,naju,2015_09_30
0.7041000000000001,0.4817,daegu,2015_09_30
0.44420000000000004,0.25270000000000004,suwon,2015_09_30
0.5803,0.3901,miryang,2015_09_30
0.38130000000000003,0.21380000000000002,jinju,2015_09_30
0.308,0.157,jeonju,2015_10_16
0.4304,0.275,naju,2015_10_16
0.43610000000000004,0.25520000000000004,daegu,2015_10_16
0.3633,0.2025,suwon,2015_10_16
0.461,0.28240000000000004,miryang,2015_10_16
0.30720000000000003,0.1831,jinju,2015_10_16
0.26930000000000004,0.1477,jeonju,2015_11_01
0.4353,0.27840000000000004,naju,2015_11_01
0.4796,0.2711,daegu,2015_11_01
0.2939,0.1738,suwon,2015_11_01
0.3624,0.2272,miryang,2015_11_01
0.3438,0.17600000000000002,jinju,2015_11_01
0.2742,0.1454,jeonju,2015_11_17
0.41800000000000004,0.2227,naju,2015_11_17
0.312,0.158,daegu,2015_11_17
0.2685,0.1341,suwon,2015_11_17
0.3718,0.21880000000000002,miryang,2015_11_17
0.09680000000000001,0.0761,jinju,2015_11_17
0.2718,0.128,jeonju,2015_12_03
0.4136,0.24780000000000002,naju,2015_12_03
0.433,0.1824,daegu,2015_12_03
0.26480000000000004,0.1197,suwon,2015_12_03
0.33490000000000003,0.16820000000000002,miryang,2015_12_03
0.2533,0.1399,jinju,2015_12_03
0.2333,0.1155,jeonju,2015_12_19
0.3942,0.25370000000000004,naju,2015_12_19
0.3553,0.1492,daegu,2015_12_19
0.2576,0.1486,suwon,2015_12_19
0.3659,0.1743,miryang,2015_12_19
0.26890000000000003,0.1433,jinju,2015_12_19
0.27080000000000004,0.1189,jeonju,2016_01_01
0.3739,0.21680000000000002,naju,2016_01_01
0.34400000000000003,0.1691,daegu,2016_01_01
0.21930000000000002,0.1004,suwon,2016_01_01
0.316,0.1709,miryang,2016_01_01
0.2273,0.11280000000000001,jinju,2016_01_01
0.0045000000000000005,0.0063,jeonju,2016_01_17
-7.0E-4,-0.0011,naju,2016_01_17
0.29250000000000004,0.165,daegu,2016_01_17
0.19390000000000002,0.1053,suwon,2016_01_17
0.2823,0.1345,miryang,2016_01_17
0.2141,0.13920000000000002,jinju,2016_01_17
0.1821,0.0918,jeonju,2016_02_02
0.31320000000000003,0.18760000000000002,naju,2016_02_02
0.28,0.15710000000000002,daegu,2016_02_02
0.1841,0.09390000000000001,suwon,2016_02_02
0.2807,0.1427,miryang,2016_02_02
0.2533,0.1453,jinju,2016_02_02
0.2574,0.1442,jeonju,2016_02_18
0.3709,0.19790000000000002,naju,2016_02_18
0.34900000000000003,0.1766,daegu,2016_02_18
0.168,0.09730000000000001,suwon,2016_02_18
0.27290000000000003,0.15080000000000002,miryang,2016_02_18
0.2265,0.13490000000000002,jinju,2016_02_18
0.25670000000000004,0.14780000000000001,jeonju,2016_03_05
0.3294,0.20090000000000002,naju,2016_03_05
0.28350000000000003,0.1452,daegu,2016_03_05
0.2036,0.11660000000000001,suwon,2016_03_05
0.323,0.1769,miryang,2016_03_05
0.2356,0.10650000000000001,jinju,2016_03_05
0.2391,0.1642,jeonju,2016_03_21
0.371,0.2647,naju,2016_03_21
0.42700000000000005,0.20570000000000002,daegu,2016_03_21
0.1945,0.1129,suwon,2016_03_21
0.3859,0.258,miryang,2016_03_21
0.25780000000000003,0.1622,jinju,2016_03_21
0.3309,0.22310000000000002,jeonju,2016_04_06
0.44920000000000004,0.3448,naju,2016_04_06
0.4297,0.2645,daegu,2016_04_06
0.2524,0.1567,suwon,2016_04_06
0.43360000000000004,0.2541,miryang,2016_04_06
0.2771,0.1812,jinju,2016_04_06
0.3373,0.2222,jeonju,2016_04_22
0.4045,0.2726,naju,2016_04_22
0.6263000000000001,0.44680000000000003,daegu,2016_04_22
0.3042,0.1814,suwon,2016_04_22
0.36250000000000004,0.2119,miryang,2016_04_22
0.39780000000000004,0.2462,jinju,2016_04_22
0.3438,0.2529,jeonju,2016_05_08
0.46080000000000004,0.3511,naju,2016_05_08
0.47400000000000003,0.2878,daegu,2016_05_08
0.29450000000000004,0.1553,suwon,2016_05_08
0.39840000000000003,0.3022,miryang,2016_05_08
0.2918,0.1874,jinju,2016_05_08
0.3325,0.21980000000000002,jeonju,2016_05_24
0.3899,0.278,naju,2016_05_24
0.45,0.26890000000000003,daegu,2016_05_24
0.2577,0.14200000000000002,suwon,2016_05_24
0.3704,0.22340000000000002,miryang,2016_05_24
0.3291,0.21450000000000002,jinju,2016_05_24
0.4274,0.2818,jeonju,2016_06_09
0.4615,0.2953,naju,2016_06_09
0.6129,0.34940000000000004,daegu,2016_06_09
0.4141,0.22460000000000002,suwon,2016_06_09
0.4484,0.25930000000000003,miryang,2016_06_09
0.36960000000000004,0.2513,jinju,2016_06_09
0.5337000000000001,0.37820000000000004,jeonju,2016_06_25
0.4545,0.3033,naju,2016_06_25
0.5553,0.37560000000000004,daegu,2016_06_25
0.5889,0.35250000000000004,suwon,2016_06_25
0.5656,0.406,miryang,2016_06_25
0.4153,0.28040000000000004,jinju,2016_06_25
0.4747,0.3587,jeonju,2016_07_11
0.5619000000000001,0.3748,naju,2016_07_11
0.6113000000000001,0.39390000000000003,daegu,2016_07_11
0.5781000000000001,0.3519,suwon,2016_07_11
0.5451,0.3584,miryang,2016_07_11
0.3793,0.23950000000000002,jinju,2016_07_11
0.5033,0.2984,jeonju,2016_07_27
0.6866,0.4732,naju,2016_07_27
0.7865000000000001,0.46440000000000003,daegu,2016_07_27
0.5608000000000001,0.3488,suwon,2016_07_27
0.6815,0.46900000000000003,miryang,2016_07_27
0.4561,0.2901,jinju,2016_07_27
0.513,0.31820000000000004,jeonju,2016_08_12
0.6392,0.43360000000000004,naju,2016_08_12
0.7416,0.4818,daegu,2016_08_12
0.5264,0.3307,suwon,2016_08_12
0.6097,0.4324,miryang,2016_08_12
0.5665,0.3922,jinju,2016_08_12
0.5068,0.30810000000000004,jeonju,2016_08_28
0.6247,0.42500000000000004,naju,2016_08_28
0.7833,0.5361,daegu,2016_08_28
0.6188,0.41550000000000004,suwon,2016_08_28
0.6382,0.4495,miryang,2016_08_28
0.5756,0.438,jinju,2016_08_28
0.4127,0.2881,jeonju,2016_09_13
0.6263000000000001,0.4857,naju,2016_09_13
0.7668,0.5619000000000001,daegu,2016_09_13
0.5057,0.3337,suwon,2016_09_13
0.6607000000000001,0.4133,miryang,2016_09_13
0.5225000000000001,0.38430000000000003,jinju,2016_09_13
0.4469,0.26680000000000004,jeonju,2016_09_29
0.553,0.37520000000000003,naju,2016_09_29
0.7494000000000001,0.4539,daegu,2016_09_29
0.5006,0.2943,suwon,2016_09_29
0.5493,0.3718,miryang,2016_09_29
0.37020000000000003,0.20140000000000002,jinju,2016_09_29
0.4292,0.2167,jeonju,2016_10_15
0.48550000000000004,0.2929,naju,2016_10_15
0.5931000000000001,0.2929,daegu,2016_10_15
0.3572,0.19360000000000002,suwon,2016_10_15
0.45020000000000004,0.2876,miryang,2016_10_15
0.36360000000000003,0.1781,jinju,2016_10_15
0.4253,0.2457,jeonju,2016_10_31
0.3874,0.20650000000000002,naju,2016_10_31
0.5586,0.28700000000000003,daegu,2016_10_31
0.3503,0.19720000000000001,suwon,2016_10_31
0.3392,0.1791,miryang,2016_10_31
0.3305,0.17980000000000002,jinju,2016_10_31
0.3143,0.19090000000000001,jeonju,2016_11_16
0.3569,0.2303,naju,2016_11_16
0.335,0.14300000000000002,daegu,2016_11_16
0.26480000000000004,0.1424,suwon,2016_11_16
0.3163,0.2147,miryang,2016_11_16
0.3214,0.1547,jinju,2016_11_16
0.2505,0.15230000000000002,jeonju,2016_12_02
0.3191,0.20770000000000002,naju,2016_12_02
0.3719,0.1681,daegu,2016_12_02
0.259,0.1297,suwon,2016_12_02
0.3109,0.1852,miryang,2016_12_02
0.2494,0.14020000000000002,jinju,2016_12_02
0.2721,0.1298,jeonju,2016_12_18
0.3159,0.1646,naju,2016_12_18
0.31620000000000004,0.1463,daegu,2016_12_18
0.2444,0.11800000000000001,suwon,2016_12_18
0.3436,0.1645,miryang,2016_12_18
0.28390000000000004,0.14400000000000002,jinju,2016_12_18
0.24960000000000002,0.1494,jeonju,2017_01_01
0.2788,0.15910000000000002,naju,2017_01_01
0.3531,0.1733,daegu,2017_01_01
0.2844,0.1342,suwon,2017_01_01
0.2822,0.1469,miryang,2017_01_01
0.2928,0.16790000000000002,jinju,2017_01_01
0.2315,0.1295,jeonju,2017_01_17
0.2615,0.1496,naju,2017_01_17
0.32730000000000004,0.1515,daegu,2017_01_17
0.2068,0.1051,suwon,2017_01_17
0.2995,0.1632,miryang,2017_01_17
0.2524,0.12200000000000001,jinju,2017_01_17
0.2094,0.1144,jeonju,2017_02_02
0.22610000000000002,0.1233,naju,2017_02_02
0.3446,0.19460000000000002,daegu,2017_02_02
0.21860000000000002,0.11710000000000001,suwon,2017_02_02
0.2929,0.17370000000000002,miryang,2017_02_02
0.26130000000000003,0.1641,jinju,2017_02_02
0.21880000000000002,0.1189,jeonju,2017_02_18
0.2472,0.1495,naju,2017_02_18
0.24860000000000002,0.1427,daegu,2017_02_18
0.24300000000000002,0.10650000000000001,suwon,2017_02_18
0.33440000000000003,0.1835,miryang,2017_02_18
0.2859,0.1608,jinju,2017_02_18
0.19740000000000002,0.1102,jeonju,2017_03_06
0.26830000000000004,0.14400000000000002,naju,2017_03_06
0.2937,0.17270000000000002,daegu,2017_03_06
0.19970000000000002,0.0998,suwon,2017_03_06
0.32880000000000004,0.20450000000000002,miryang,2017_03_06
0.2393,0.13340000000000002,jinju,2017_03_06
0.19870000000000002,0.11720000000000001,jeonju,2017_03_22
0.32480000000000003,0.1749,naju,2017_03_22
0.3733,0.18910000000000002,daegu,2017_03_22
0.2025,0.116,suwon,2017_03_22
0.385,0.2238,miryang,2017_03_22
0.2988,0.1636,jinju,2017_03_22
0.2967,0.1652,jeonju,2017_04_07
0.3704,0.23070000000000002,naju,2017_04_07
0.5098,0.2998,daegu,2017_04_07
0.1935,0.11370000000000001,suwon,2017_04_07
0.3922,0.20620000000000002,miryang,2017_04_07
0.3025,0.1757,jinju,2017_04_07
0.2431,0.14880000000000002,jeonju,2017_04_23
0.379,0.2515,naju,2017_04_23
0.5085000000000001,0.28290000000000004,daegu,2017_04_23
0.2152,0.12430000000000001,suwon,2017_04_23
0.28550000000000003,0.1855,miryang,2017_04_23
0.3236,0.17950000000000002,jinju,2017_04_23
0.37620000000000003,0.2469,jeonju,2017_05_09
0.41290000000000004,0.2817,naju,2017_05_09
0.5015000000000001,0.3214,daegu,2017_05_09
0.2227,0.1312,suwon,2017_05_09
0.3171,0.19740000000000002,miryang,2017_05_09
0.3098,0.20070000000000002,jinju,2017_05_09
0.315,0.187,jeonju,2017_05_25
0.40130000000000005,0.3105,naju,2017_05_25
0.6515000000000001,0.5201,daegu,2017_05_25
0.3398,0.20140000000000002,suwon,2017_05_25
0.31220000000000003,0.19460000000000002,miryang,2017_05_25
0.341,0.2263,jinju,2017_05_25
0.42850000000000005,0.24350000000000002,jeonju,2017_06_10
0.4192,0.25670000000000004,naju,2017_06_10
0.39730000000000004,0.24600000000000002,daegu,2017_06_10
0.3906,0.2155,suwon,2017_06_10
0.37060000000000004,0.22760000000000002,miryang,2017_06_10
0.31320000000000003,0.1651,jinju,2017_06_10
0.3552,0.2958,jeonju,2017_06_26
0.4384,0.3508,naju,2017_06_26
0.3866,0.31470000000000004,daegu,2017_06_26
0.29150000000000004,0.2649,suwon,2017_06_26
0.5174,0.3235,miryang,2017_06_26
0.41050000000000003,0.2677,jinju,2017_06_26
0.5076,0.3766,jeonju,2017_07_12
0.7096,0.47200000000000003,naju,2017_07_12
0.6981,0.4272,daegu,2017_07_12
0.5026,0.397,suwon,2017_07_12
0.5512,0.4031,miryang,2017_07_12
0.4561,0.2751,jinju,2017_07_12
0.5289,0.437,jeonju,2017_07_28
0.6272,0.5439,naju,2017_07_28
0.7092,0.5709000000000001,daegu,2017_07_28
0.38420000000000004,0.2766,suwon,2017_07_28
0.5923,0.5394,miryang,2017_07_28
0.4693,0.3412,jinju,2017_07_28
0.505,0.2288,jeonju,2017_08_13
0.7212000000000001,0.5953,naju,2017_08_13
0.8424,0.6105,daegu,2017_08_13
0.0998,0.1183,suwon,2017_08_13
0.6777000000000001,0.5305,miryang,2017_08_13
0.4829,0.3302,jinju,2017_08_13
0.4756,0.3381,jeonju,2017_08_29
0.6974,0.5308,naju,2017_08_29
0.7844,0.5036,daegu,2017_08_29
0.5027,0.29960000000000003,suwon,2017_08_29
0.6834,0.5824,miryang,2017_08_29
0.4742,0.2927,jinju,2017_08_29
0.46440000000000003,0.33490000000000003,jeonju,2017_09_14
0.6064,0.4408,naju,2017_09_14
0.6557000000000001,0.4339,daegu,2017_09_14
0.5321,0.3245,suwon,2017_09_14
0.5467000000000001,0.3876,miryang,2017_09_14
0.4713,0.30860000000000004,jinju,2017_09_14
0.5025000000000001,0.3286,jeonju,2017_09_30
0.5942000000000001,0.4801,naju,2017_09_30
0.6498,0.47940000000000005,daegu,2017_09_30
0.4461,0.2777,suwon,2017_09_30
0.5636,0.397,miryang,2017_09_30
0.3703,0.2096,jinju,2017_09_30
0.3392,0.2157,jeonju,2017_10_16
0.4358,0.30770000000000003,naju,2017_10_16
0.5574,0.3059,daegu,2017_10_16
0.3135,0.17550000000000002,suwon,2017_10_16
0.4717,0.2806,miryang,2017_10_16
0.3537,0.2041,jinju,2017_10_16
0.2272,0.1345,jeonju,2017_11_01
0.33180000000000004,0.1995,naju,2017_11_01
0.3794,0.20520000000000002,daegu,2017_11_01
0.3039,0.1734,suwon,2017_11_01
0.3386,0.2063,miryang,2017_11_01
0.30060000000000003,0.1771,jinju,2017_11_01
0.2627,0.15360000000000001,jeonju,2017_11_17
0.34240000000000004,0.19720000000000001,naju,2017_11_17
0.30970000000000003,0.16390000000000002,daegu,2017_11_17
0.21200000000000002,0.10890000000000001,suwon,2017_11_17
0.29550000000000004,0.17020000000000002,miryang,2017_11_17
0.21930000000000002,0.1169,jinju,2017_11_17
0.1772,0.0936,jeonju,2017_12_03
0.3249,0.195,naju,2017_12_03
0.2336,0.1293,daegu,2017_12_03
0.276,0.1333,suwon,2017_12_03
0.2894,0.16570000000000001,miryang,2017_12_03
0.2422,0.1466,jinju,2017_12_03
0.17930000000000001,0.10110000000000001,jeonju,2017_12_19
0.2812,0.1494,naju,2017_12_19
0.3038,0.15760000000000002,daegu,2017_12_19
0.30810000000000004,0.1499,suwon,2017_12_19
0.24680000000000002,0.1343,miryang,2017_12_19
0.2086,0.1255,jinju,2017_12_19
0.0122,0.0129,jeonju,2018_01_01
0.0171,0.0171,naju,2018_01_01
0.29300000000000004,0.14450000000000002,daegu,2018_01_01
0.17400000000000002,0.0869,suwon,2018_01_01
0.28340000000000004,0.16640000000000002,miryang,2018_01_01
0.2523,0.12890000000000001,jinju,2018_01_01
0.1575,0.0883,jeonju,2018_01_17
0.221,0.12290000000000001,naju,2018_01_17
0.3291,0.1733,daegu,2018_01_17
0.216,0.10940000000000001,suwon,2018_01_17
0.2533,0.1296,miryang,2018_01_17
0.2243,0.13040000000000002,jinju,2018_01_17
0.1759,0.0981,jeonju,2018_02_02
0.2147,0.1189,naju,2018_02_02
0.302,0.1575,daegu,2018_02_02
0.2141,0.1086,suwon,2018_02_02
0.219,0.1269,miryang,2018_02_02
0.2174,0.1252,jinju,2018_02_02
0.1831,0.1087,jeonju,2018_02_18
0.2092,0.1217,naju,2018_02_18
0.32370000000000004,0.1753,daegu,2018_02_18
0.1811,0.09580000000000001,suwon,2018_02_18
0.272,0.1554,miryang,2018_02_18
0.19720000000000001,0.0689,jinju,2018_02_18
0.1612,0.1017,jeonju,2018_03_06
0.2636,0.14070000000000002,naju,2018_03_06
0.2577,0.1346,daegu,2018_03_06
0.20950000000000002,0.1242,suwon,2018_03_06
0.2969,0.1646,miryang,2018_03_06
0.252,0.12860000000000002,jinju,2018_03_06
0.2078,0.1213,jeonju,2018_03_22
0.29710000000000003,0.1691,naju,2018_03_22
0.3126,0.22080000000000002,daegu,2018_03_22
0.2091,0.1221,suwon,2018_03_22
0.3543,0.1955,miryang,2018_03_22
0.2469,0.1612,jinju,2018_03_22
0.266,0.1638,jeonju,2018_04_07
0.334,0.21780000000000002,naju,2018_04_07
0.39330000000000004,0.2247,daegu,2018_04_07
0.2534,0.1375,suwon,2018_04_07
0.31570000000000004,0.1898,miryang,2018_04_07
0.3014,0.1626,jinju,2018_04_07
0.3523,0.22940000000000002,jeonju,2018_04_23
0.5543,0.3926,naju,2018_04_23
0.5182,0.28150000000000003,daegu,2018_04_23
0.3926,0.227,suwon,2018_04_23
0.323,0.19890000000000002,miryang,2018_04_23
0.3199,0.19740000000000002,jinju,2018_04_23
0.32170000000000004,0.1991,jeonju,2018_05_09
0.43220000000000003,0.31370000000000003,naju,2018_05_09
0.449,0.2716,daegu,2018_05_09
0.3271,0.2031,suwon,2018_05_09
